2024-02-16 21:55:13.120094	https://www.encodeproject.org/report/?type=Experiment&control_type%21=%2A&status=released&perturbed=false&biosample_ontology.classification=cell+line&assay_title=eCLIP&target.investigated_as=RNA+binding+protein&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR337XGI/	ENCSR337XGI	eCLIP	eCLIP	cell line	/targets/SAFB-human/	SAFB	SAFB	Homo sapiens HepG2	HepG2	GEO:GSE177182	eCLIP experiment on HepG2 against SAFB	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF040MFF/,/files/ENCFF134UTH/,/files/ENCFF272SVX/,/files/ENCFF707BBC/,/files/ENCFF255QDJ/,/files/ENCFF669OQB/,/files/ENCFF489WXE/,/files/ENCFF419KEL/,/files/ENCFF526JFL/,/files/ENCFF971JOK/,/files/ENCFF035IYP/,/files/ENCFF932VUF/,/files/ENCFF432SVT/,/files/ENCFF024XIO/,/files/ENCFF112CRX/,/files/ENCFF535RVD/,/files/ENCFF896KRQ/,/files/ENCFF667EYO/,/files/ENCFF543ZXM/,/files/ENCFF112GIE/,/files/ENCFF056OAB/,/files/ENCFF399MVB/,/files/ENCFF029LOP/,/files/ENCFF615AJW/,/files/ENCFF469SRC/,/files/ENCFF232WUE/		ENCBS768GCL,ENCBS074YUC	2,1	1	ENCAB180KRZ	Homo sapiens	child	15 years												/replicates/09ea28a2-d387-4840-89d1-9d72a34f4ef2/,/replicates/5291a388-48ad-4a47-bb18-455da3929a4b/				
/experiments/ENCSR177QQY/	ENCSR177QQY	eCLIP	eCLIP	cell line	/targets/AKAP1-human/	AKAP1	AKAP1	Homo sapiens K562	K562	GEO:GSE176883	eCLIP experiment on K562 against AKAP1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF413SVN/,/files/ENCFF916SOX/,/files/ENCFF187YLY/,/files/ENCFF013IBR/,/files/ENCFF981APU/,/files/ENCFF581UEA/,/files/ENCFF111NHE/,/files/ENCFF051CYD/,/files/ENCFF519UHQ/,/files/ENCFF928HUA/,/files/ENCFF972INE/,/files/ENCFF701BNI/,/files/ENCFF678VMJ/,/files/ENCFF321XTY/,/files/ENCFF710RUU/,/files/ENCFF016YOC/,/files/ENCFF820DWM/,/files/ENCFF625XVL/,/files/ENCFF294XKC/,/files/ENCFF719MCG/,/files/ENCFF010IOJ/,/files/ENCFF443ABK/,/files/ENCFF540EIN/,/files/ENCFF391XZA/,/files/ENCFF151ZTH/,/files/ENCFF033EFV/		ENCBS505ILK,ENCBS039CVO	2,1	1	ENCAB496QKB	Homo sapiens	adult	53 years												/replicates/e6850cb8-0261-4dbb-8119-9abfaf9525a0/,/replicates/a6730b1f-6519-4e7d-b929-1e2576c2d92b/				
/experiments/ENCSR977OXG/	ENCSR977OXG	eCLIP	eCLIP	cell line	/targets/PRPF4-human/	PRPF4	PRPF4	Homo sapiens HepG2	HepG2	GEO:GSE178004,RBPImage:PRPF4	eCLIP experiment on HepG2 against PRPF4	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF601DRB/,/files/ENCFF397TFH/,/files/ENCFF041DDW/,/files/ENCFF541DXC/,/files/ENCFF714PLV/,/files/ENCFF690QDN/,/files/ENCFF344HRR/,/files/ENCFF686FQE/,/files/ENCFF104NFC/,/files/ENCFF700QBU/,/files/ENCFF270OMS/,/files/ENCFF383UPL/,/files/ENCFF727YRW/,/files/ENCFF535IJL/,/files/ENCFF404WOP/,/files/ENCFF080HMO/,/files/ENCFF224ZJZ/,/files/ENCFF394GOQ/,/files/ENCFF292ZPN/,/files/ENCFF748DMH/,/files/ENCFF335COJ/,/files/ENCFF882APR/,/files/ENCFF331HUW/,/files/ENCFF464UMO/,/files/ENCFF485KCC/,/files/ENCFF227EJF/		ENCBS768GCL,ENCBS575NGC	1,2	1	ENCAB624FBH	Homo sapiens	child	15 years												/replicates/176a94f4-37ae-4ff5-b81e-fd98362b2941/,/replicates/55cf73df-2050-4524-8b81-d99364e7d232/				
/experiments/ENCSR922WJV/	ENCSR922WJV	eCLIP	eCLIP	cell line	/targets/PCBP1-human/	PCBP1	PCBP1	Homo sapiens K562	K562	GEO:GSE177848	eCLIP experiment on K562 against PCBP1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF754BZY/,/files/ENCFF010ECT/,/files/ENCFF795GKY/,/files/ENCFF466YKR/,/files/ENCFF175YZC/,/files/ENCFF030CFW/,/files/ENCFF552AOR/,/files/ENCFF806XPW/,/files/ENCFF371IVW/,/files/ENCFF205HUD/,/files/ENCFF381ZBA/,/files/ENCFF022GSN/,/files/ENCFF869FYO/,/files/ENCFF041ETC/,/files/ENCFF345TZP/,/files/ENCFF600EPX/,/files/ENCFF734ILS/,/files/ENCFF202IKH/,/files/ENCFF363NBL/,/files/ENCFF766DUS/,/files/ENCFF868AMF/,/files/ENCFF121XCN/,/files/ENCFF274AON/,/files/ENCFF002VKC/,/files/ENCFF431FMQ/,/files/ENCFF900IOH/		ENCBS039CVO,ENCBS175JIH	2,1	1	ENCAB000BFX	Homo sapiens	adult	53 years												/replicates/c6d256e9-2a07-4f03-b47d-c2ef7a47e4a9/,/replicates/5701d34b-5b1c-4c1d-bd04-15530cf3cc57/				
/experiments/ENCSR023PKW/	ENCSR023PKW	eCLIP	eCLIP	cell line	/targets/EIF3G-human/	EIF3G	EIF3G	Homo sapiens K562	K562	GEO:GSE176676	eCLIP experiment on K562 against EIF3G	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF548DYX/,/files/ENCFF627GSD/,/files/ENCFF908IVH/,/files/ENCFF364MMW/,/files/ENCFF613CYM/,/files/ENCFF083KKV/,/files/ENCFF031UFI/,/files/ENCFF639CRA/,/files/ENCFF958RJQ/,/files/ENCFF259ZQR/,/files/ENCFF362BDI/,/files/ENCFF258VPL/,/files/ENCFF570LAY/,/files/ENCFF743RET/,/files/ENCFF724QGF/,/files/ENCFF605PZM/,/files/ENCFF732EGK/,/files/ENCFF897PMP/,/files/ENCFF813DFW/,/files/ENCFF692DXH/,/files/ENCFF369RBP/,/files/ENCFF388GZP/,/files/ENCFF827LVH/,/files/ENCFF523PRE/,/files/ENCFF534ONM/,/files/ENCFF634UAC/		ENCBS505ILK,ENCBS175JIH	2,1	1	ENCAB042JJK	Homo sapiens	adult	53 years												/replicates/ef054986-efdf-429b-aae7-01a540be7bee/,/replicates/f5ccd477-48f8-46e3-b0e2-f9be430cfdcc/				
/experiments/ENCSR046JHH/	ENCSR046JHH	eCLIP	eCLIP	cell line	/targets/CPEB4-human/	CPEB4	CPEB4	Homo sapiens K562	K562	GEO:GSE176767	eCLIP experiment on K562 against CPEB4	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF764VBB/,/files/ENCFF445MTV/,/files/ENCFF423MRZ/,/files/ENCFF854FIH/,/files/ENCFF165CFI/,/files/ENCFF161SFX/,/files/ENCFF874CIU/,/files/ENCFF655ROH/,/files/ENCFF684MMZ/,/files/ENCFF075LPL/,/files/ENCFF379DBY/,/files/ENCFF104VMP/,/files/ENCFF180DLO/,/files/ENCFF998YKL/,/files/ENCFF038VZO/,/files/ENCFF216ENA/,/files/ENCFF508FXQ/,/files/ENCFF718OFC/,/files/ENCFF231USX/,/files/ENCFF402FOP/,/files/ENCFF370BLG/,/files/ENCFF976VFC/,/files/ENCFF462NKY/,/files/ENCFF903OOM/,/files/ENCFF153CMF/,/files/ENCFF665BGJ/		ENCBS505ILK,ENCBS039CVO	2,1	1	ENCAB442TOR	Homo sapiens	adult	53 years												/replicates/902cb1f0-2999-472e-9d28-7eccc1e6e55b/,/replicates/eaddf41b-18fc-4712-8a22-628ac3dce92b/				
/experiments/ENCSR356ZMO/	ENCSR356ZMO	eCLIP	eCLIP	cell line	/targets/AKAP1-human/	AKAP1	AKAP1	Homo sapiens HepG2	HepG2	GEO:GSE177266,RBPImage:AKAP1	eCLIP experiment on HepG2 against AKAP1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF852ECZ/,/files/ENCFF672HYO/,/files/ENCFF990EAG/,/files/ENCFF075DAU/,/files/ENCFF430MTS/,/files/ENCFF847SYN/,/files/ENCFF351AQY/,/files/ENCFF473TXX/,/files/ENCFF776AQI/,/files/ENCFF413QOV/,/files/ENCFF271UXH/,/files/ENCFF807KPM/,/files/ENCFF509CIP/,/files/ENCFF523YBN/,/files/ENCFF127MXD/,/files/ENCFF780HTF/,/files/ENCFF882JAU/,/files/ENCFF382JHI/,/files/ENCFF210MSW/,/files/ENCFF810DIK/,/files/ENCFF739ERP/,/files/ENCFF233BIC/,/files/ENCFF122EAJ/,/files/ENCFF416NDI/,/files/ENCFF575BCP/,/files/ENCFF749IUB/		ENCBS074YUC,ENCBS575NGC	2,1	1	ENCAB496QKB	Homo sapiens	child	15 years												/replicates/0dc3b2da-7be2-4bdc-9d7e-31b6ee18a717/,/replicates/789d68b1-1ece-4506-9002-7d884e7a2c82/				
/experiments/ENCSR993OLA/	ENCSR993OLA	eCLIP	eCLIP	cell line	/targets/IGF2BP3-human/	IGF2BP3	IGF2BP3	Homo sapiens HepG2	HepG2	RBPImage:IGF2BP3,GEO:GSE92220	eCLIP experiment on HepG2 against IGF2BP3	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF518ZYS/,/files/ENCFF768LZF/,/files/ENCFF860PRT/,/files/ENCFF333RHN/,/files/ENCFF163VGP/,/files/ENCFF957CDL/,/files/ENCFF311TOZ/,/files/ENCFF270FPU/,/files/ENCFF015NHN/,/files/ENCFF358BAW/,/files/ENCFF386MJS/,/files/ENCFF655ZEC/,/files/ENCFF889AZG/,/files/ENCFF225YAS/,/files/ENCFF119VBJ/,/files/ENCFF656OKM/,/files/ENCFF152MMM/,/files/ENCFF886SDQ/,/files/ENCFF858ZLX/,/files/ENCFF175PMW/,/files/ENCFF998WZW/,/files/ENCFF076GHL/,/files/ENCFF631PRH/,/files/ENCFF049ZWL/,/files/ENCFF932BHQ/,/files/ENCFF351DRD/		ENCBS547JWV,ENCBS537ADD	2,1	1	ENCAB934MDN	Homo sapiens	child	15 years												/replicates/748c1cbd-1bda-4ee4-b195-f0aa40125308/,/replicates/eb7eba71-225c-40db-9703-53434c3a39cb/				
/experiments/ENCSR815VVI/	ENCSR815VVI	eCLIP	eCLIP	cell line	/targets/CDC40-human/	CDC40	CDC40	Homo sapiens HepG2	HepG2	RBPImage:CDC40,GEO:GSE92074	eCLIP experiment on HepG2 against CDC40	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF359LZO/,/files/ENCFF376EVA/,/files/ENCFF570ACD/,/files/ENCFF171MEK/,/files/ENCFF886RPO/,/files/ENCFF282MQX/,/files/ENCFF204UQL/,/files/ENCFF770GEL/,/files/ENCFF416LFA/,/files/ENCFF115LRN/,/files/ENCFF160PYB/,/files/ENCFF600TAI/,/files/ENCFF897ZVJ/,/files/ENCFF098MVQ/,/files/ENCFF983HUL/,/files/ENCFF951IZB/,/files/ENCFF909QKC/,/files/ENCFF027MEO/,/files/ENCFF890AXT/,/files/ENCFF513MLD/,/files/ENCFF684OXK/,/files/ENCFF134NUB/,/files/ENCFF035SSS/,/files/ENCFF586WCC/,/files/ENCFF373ROO/,/files/ENCFF635KCV/		ENCBS492SDY,ENCBS881CIF	2,1	1	ENCAB127ICL	Homo sapiens	child	15 years												/replicates/df6f4658-e832-42bb-9b5e-23241d3891df/,/replicates/db251f32-4070-4724-8477-d6f89f692f7c/				
/experiments/ENCSR921SXC/	ENCSR921SXC	eCLIP	eCLIP	cell line	/targets/XPO5-human/	XPO5	XPO5	Homo sapiens HepG2	HepG2	GEO:GSE92166,RBPImage:XPO5	eCLIP experiment on HepG2 against XPO5	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF440FET/,/files/ENCFF039NQM/,/files/ENCFF172XZS/,/files/ENCFF865ZYB/,/files/ENCFF989AWZ/,/files/ENCFF581UJN/,/files/ENCFF679AXS/,/files/ENCFF207XKP/,/files/ENCFF764UJQ/,/files/ENCFF979NID/,/files/ENCFF927ZQS/,/files/ENCFF647KPG/,/files/ENCFF487LYC/,/files/ENCFF637FLJ/,/files/ENCFF902TPE/,/files/ENCFF397OKO/,/files/ENCFF930GWN/,/files/ENCFF327VCE/,/files/ENCFF756YND/,/files/ENCFF028MVM/,/files/ENCFF957KNE/,/files/ENCFF801OMV/,/files/ENCFF694HBX/,/files/ENCFF032ESQ/,/files/ENCFF112VQE/,/files/ENCFF774XBL/		ENCBS621TAB,ENCBS074YUC	1,2	1	ENCAB769WTH	Homo sapiens	child	15 years												/replicates/400aa77d-6723-4a06-b4c4-a8138be2cdc1/,/replicates/8553463a-6e3b-4994-ad35-179722dbf0a1/				
/experiments/ENCSR844RVX/	ENCSR844RVX	eCLIP	eCLIP	cell line	/targets/EFTUD2-human/	EFTUD2	EFTUD2	Homo sapiens K562	K562	GEO:GSE92099	eCLIP experiment on K562 against EFTUD2	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF073SAE/,/files/ENCFF701RMR/,/files/ENCFF273YUG/,/files/ENCFF688KVW/,/files/ENCFF737JZP/,/files/ENCFF652IOV/,/files/ENCFF190WAS/,/files/ENCFF187FER/,/files/ENCFF703QKL/,/files/ENCFF239CMH/,/files/ENCFF909OID/,/files/ENCFF931LHZ/,/files/ENCFF172TCX/,/files/ENCFF396EFU/,/files/ENCFF993ASY/,/files/ENCFF987LSY/,/files/ENCFF151XSN/,/files/ENCFF862ZPV/,/files/ENCFF689YIJ/,/files/ENCFF691BHS/,/files/ENCFF092TPS/,/files/ENCFF174GUB/,/files/ENCFF813UWE/,/files/ENCFF238FXW/,/files/ENCFF477VKY/,/files/ENCFF435OQO/		ENCBS505ILK,ENCBS175JIH	1,2	1	ENCAB787OVJ	Homo sapiens	adult	53 years												/replicates/ff4722c4-7864-4b43-977a-f3e0546022d9/,/replicates/1fb9e7b7-8449-436f-ac40-99b388580805/				
/experiments/ENCSR657TZZ/	ENCSR657TZZ	eCLIP	eCLIP	cell line	/targets/ZNF622-human/	ZNF622	ZNF622	Homo sapiens K562	K562	GEO:GSE91961	eCLIP experiment on K562 against ZNF622	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF529AAI/,/files/ENCFF890BOX/,/files/ENCFF241RKD/,/files/ENCFF005MIK/,/files/ENCFF216ACB/,/files/ENCFF388PIX/,/files/ENCFF037BNT/,/files/ENCFF934JXI/,/files/ENCFF259ZHT/,/files/ENCFF356JJT/,/files/ENCFF134QVX/,/files/ENCFF554YEF/,/files/ENCFF727FDI/,/files/ENCFF087IME/,/files/ENCFF177VMJ/,/files/ENCFF869NWQ/,/files/ENCFF167ADU/,/files/ENCFF285IGP/,/files/ENCFF177JVW/,/files/ENCFF567UXH/,/files/ENCFF389TCM/,/files/ENCFF282VKB/,/files/ENCFF416UBT/,/files/ENCFF525LEL/,/files/ENCFF799JDN/,/files/ENCFF280WXN/		ENCBS517UIR,ENCBS175JIH	2,1	1	ENCAB041OEQ	Homo sapiens	adult	53 years												/replicates/0bed349b-233d-463e-840a-ed5f9b98b1fe/,/replicates/91a7fac7-c70f-41f8-9c5c-cc704c185d02/				
/experiments/ENCSR648LAH/	ENCSR648LAH	eCLIP	eCLIP	cell line	/targets/DDX3X-human/	DDX3X	DDX3X	Homo sapiens HepG2	HepG2	GEO:GSE91951,RBPImage:DDX3X	eCLIP experiment on HepG2 against DDX3X	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF484KWX/,/files/ENCFF524KUN/,/files/ENCFF244ADV/,/files/ENCFF059FHR/,/files/ENCFF984UNN/,/files/ENCFF889OOU/,/files/ENCFF885OWJ/,/files/ENCFF402KOO/,/files/ENCFF957SIF/,/files/ENCFF951KHO/,/files/ENCFF371HBY/,/files/ENCFF033UUP/,/files/ENCFF856BBW/,/files/ENCFF002LWJ/,/files/ENCFF392EOJ/,/files/ENCFF110YPM/,/files/ENCFF878MOI/,/files/ENCFF777NMK/,/files/ENCFF798XQM/,/files/ENCFF799ICU/,/files/ENCFF635SWD/,/files/ENCFF871UZO/,/files/ENCFF500QBI/,/files/ENCFF624DZN/,/files/ENCFF562CTF/,/files/ENCFF336PLF/		ENCBS362ASG,ENCBS308ZPA	1,2	1	ENCAB173JTT	Homo sapiens	child	15 years												/replicates/8c177477-6921-47f6-b343-25271545b3d6/,/replicates/5e60aa05-9d29-42d9-a6af-90b463f049ad/				
/experiments/ENCSR506OTC/	ENCSR506OTC	eCLIP	eCLIP	cell line	/targets/TBRG4-human/	TBRG4	TBRG4	Homo sapiens K562	K562	GEO:GSE91825	eCLIP experiment on K562 against TBRG4	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF894RPF/,/files/ENCFF399OEH/,/files/ENCFF582GSU/,/files/ENCFF345TKW/,/files/ENCFF910QNU/,/files/ENCFF307XYP/,/files/ENCFF509AKB/,/files/ENCFF273ZJR/,/files/ENCFF259AFA/,/files/ENCFF740LLA/,/files/ENCFF769QMS/,/files/ENCFF445ALF/,/files/ENCFF371AWB/,/files/ENCFF687IPT/,/files/ENCFF003ZMM/,/files/ENCFF165REA/,/files/ENCFF412KGD/,/files/ENCFF618WYU/,/files/ENCFF033ZLA/,/files/ENCFF040CEA/,/files/ENCFF734UNZ/,/files/ENCFF813VYB/,/files/ENCFF577BHE/,/files/ENCFF475YXN/,/files/ENCFF302CMM/,/files/ENCFF433EPL/		ENCBS175JIH,ENCBS505ILK	1,2	1	ENCAB890JXZ	Homo sapiens	adult	53 years												/replicates/a65f6ed1-987e-4471-a4c6-71311c30e3ff/,/replicates/30918ded-45f9-47d4-8d7b-6bab51695292/				
/experiments/ENCSR197INS/	ENCSR197INS	eCLIP	eCLIP	cell line	/targets/PPIL4-human/	PPIL4	PPIL4	Homo sapiens K562	K562	GEO:GSE91562	eCLIP experiment on K562 against PPIL4	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF234LRU/,/files/ENCFF045ANJ/,/files/ENCFF854FTL/,/files/ENCFF427FOO/,/files/ENCFF194KZE/,/files/ENCFF601IBB/,/files/ENCFF546EKR/,/files/ENCFF823SYP/,/files/ENCFF648KRQ/,/files/ENCFF659VVA/,/files/ENCFF926PKF/,/files/ENCFF326MGP/,/files/ENCFF387QWV/,/files/ENCFF605SJT/,/files/ENCFF366XQT/,/files/ENCFF179UGN/,/files/ENCFF277LUS/,/files/ENCFF559HGK/,/files/ENCFF188XKC/,/files/ENCFF036ZXE/,/files/ENCFF220VDV/,/files/ENCFF987VIP/,/files/ENCFF727EPC/,/files/ENCFF028OXA/,/files/ENCFF178WNA/,/files/ENCFF410EMT/		ENCBS318IMK,ENCBS517UIR	2,1	1	ENCAB535ZKU	Homo sapiens	adult	53 years												/replicates/a2b3fa19-1d75-4aef-8c7f-ee4609e24aea/,/replicates/79774206-9fb9-43e2-b807-4a3bda256651/				
/experiments/ENCSR628IDK/	ENCSR628IDK	eCLIP	eCLIP	cell line	/targets/KHDRBS1-human/	KHDRBS1	KHDRBS1	Homo sapiens K562	K562	GEO:GSE91928	eCLIP experiment on K562 against KHDRBS1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF289UZZ/,/files/ENCFF651RTO/,/files/ENCFF676NAG/,/files/ENCFF947CCD/,/files/ENCFF608WLW/,/files/ENCFF352QTY/,/files/ENCFF124YKO/,/files/ENCFF778POI/,/files/ENCFF787ROO/,/files/ENCFF412OIS/,/files/ENCFF381KMI/,/files/ENCFF603CPZ/,/files/ENCFF167NEJ/,/files/ENCFF141IVW/,/files/ENCFF134SUE/,/files/ENCFF577PBB/,/files/ENCFF707HNB/,/files/ENCFF027UTH/,/files/ENCFF052ABQ/,/files/ENCFF390ANM/,/files/ENCFF214SWT/,/files/ENCFF738QUP/,/files/ENCFF164NCN/,/files/ENCFF862UDL/,/files/ENCFF610VBL/,/files/ENCFF388PCV/		ENCBS931MQO,ENCBS831COV	2,1	1	ENCAB974QUZ	Homo sapiens	adult	53 years												/replicates/da6597d1-0cfe-401a-8863-6ef952d6752a/,/replicates/3db36494-fd7c-4b07-97c5-258fe2b54ed3/				
/experiments/ENCSR331VNX/	ENCSR331VNX	eCLIP	eCLIP	cell line	/targets/FMR1-human/	FMR1	FMR1	Homo sapiens K562	K562	GEO:GSE91670	eCLIP experiment on K562 against FMR1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF647ULQ/,/files/ENCFF319MIE/,/files/ENCFF111LIY/,/files/ENCFF217LJP/,/files/ENCFF736XNI/,/files/ENCFF436TNC/,/files/ENCFF700XBC/,/files/ENCFF525EHR/,/files/ENCFF693DNX/,/files/ENCFF907OCS/,/files/ENCFF310SIK/,/files/ENCFF734CGK/,/files/ENCFF441DGZ/,/files/ENCFF928HDW/,/files/ENCFF454HHT/,/files/ENCFF997CVI/,/files/ENCFF441ZDI/,/files/ENCFF480NUZ/,/files/ENCFF965SEZ/,/files/ENCFF393YLO/,/files/ENCFF457ETB/,/files/ENCFF845EEJ/,/files/ENCFF898JKK/,/files/ENCFF092SIF/,/files/ENCFF337OXN/,/files/ENCFF377LAA/		ENCBS993NMB,ENCBS885HUO	2,1	1	ENCAB000BFK	Homo sapiens	adult	53 years												/replicates/07f1363b-a7dd-4283-a2e0-b74d9b392bad/,/replicates/cad5af31-b7a8-442e-a579-e0468b1d6cff/				
/experiments/ENCSR999WKT/	ENCSR999WKT	eCLIP	eCLIP	cell line	/targets/DDX24-human/	DDX24	DDX24	Homo sapiens K562	K562	GEO:GSE92226	eCLIP experiment on K562 against DDX24	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF692JAV/,/files/ENCFF795YLW/,/files/ENCFF661UCF/,/files/ENCFF091DPF/,/files/ENCFF240HDP/,/files/ENCFF280ZCF/,/files/ENCFF792WPY/,/files/ENCFF023VLF/,/files/ENCFF768FYI/,/files/ENCFF342NDL/,/files/ENCFF880YOU/,/files/ENCFF940RTF/,/files/ENCFF153DCN/,/files/ENCFF792GUZ/,/files/ENCFF279IBQ/,/files/ENCFF357VDQ/,/files/ENCFF753RBY/,/files/ENCFF537KWB/,/files/ENCFF006KFT/,/files/ENCFF354NUG/,/files/ENCFF701ZYH/,/files/ENCFF142OCF/,/files/ENCFF536KEA/,/files/ENCFF066CRM/,/files/ENCFF533TMN/,/files/ENCFF517ZWJ/		ENCBS318IMK,ENCBS175JIH	1,2	1	ENCAB988AYG	Homo sapiens	adult	53 years												/replicates/7cbc5597-7cf1-4f72-a1e1-83cc7674d0cd/,/replicates/4507281f-e445-4292-a56b-8a7bc11c323a/				
/experiments/ENCSR724RDN/	ENCSR724RDN	eCLIP	eCLIP	cell line	/targets/HNRNPL-human/	HNRNPL	HNRNPL	Homo sapiens HepG2	HepG2	GEO:GSE177562	eCLIP experiment on HepG2 against HNRNPL	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF890KEE/,/files/ENCFF149UBH/,/files/ENCFF761PZC/,/files/ENCFF242YTA/,/files/ENCFF081VYS/,/files/ENCFF840DTR/,/files/ENCFF894SMP/,/files/ENCFF236KJO/,/files/ENCFF033PSX/,/files/ENCFF518JBW/,/files/ENCFF607WID/,/files/ENCFF118UDX/,/files/ENCFF229ZCQ/,/files/ENCFF058KFE/,/files/ENCFF238ELZ/,/files/ENCFF804QLX/,/files/ENCFF038OQW/,/files/ENCFF306SPZ/,/files/ENCFF196CQK/,/files/ENCFF266TKW/,/files/ENCFF581SSQ/,/files/ENCFF415HDB/,/files/ENCFF073PCD/,/files/ENCFF103PRM/,/files/ENCFF819VZW/,/files/ENCFF942HMV/		ENCBS308ZPA,ENCBS621TAB	1,2	1	ENCAB734ADP	Homo sapiens	child	15 years												/replicates/8a63b80a-5731-43d8-890f-8c21174bcc72/,/replicates/e3f290b6-66e9-43a5-b0a8-22290e8f6271/				
/experiments/ENCSR755TJC/	ENCSR755TJC	eCLIP	eCLIP	cell line	/targets/HNRNPUL1-human/	HNRNPUL1	HNRNPUL1	Homo sapiens HepG2	HepG2	RBPImage:HNRNPUL1,GEO:GSE92029	eCLIP experiment on HepG2 against HNRNPUL1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF007BKB/,/files/ENCFF956VZN/,/files/ENCFF648UJC/,/files/ENCFF168AGB/,/files/ENCFF398LMC/,/files/ENCFF076JEG/,/files/ENCFF355WVE/,/files/ENCFF536XVW/,/files/ENCFF956ELY/,/files/ENCFF216CTT/,/files/ENCFF309UEL/,/files/ENCFF301CMC/,/files/ENCFF021KKM/,/files/ENCFF162GIM/,/files/ENCFF536HED/,/files/ENCFF412WFJ/,/files/ENCFF713PRK/,/files/ENCFF610JVZ/,/files/ENCFF676GXG/,/files/ENCFF801KHR/,/files/ENCFF487VHA/,/files/ENCFF569CXX/,/files/ENCFF407BEZ/,/files/ENCFF124XWE/,/files/ENCFF686YHG/,/files/ENCFF831POP/		ENCBS362ASG,ENCBS548DJV	1,2	1	ENCAB484JUT	Homo sapiens	child	15 years												/replicates/7425ae18-78d8-496f-a8be-4a346ac9e787/,/replicates/ffcd1736-a39c-44e5-a1d5-9fcba800b34b/				
/experiments/ENCSR668MJX/	ENCSR668MJX	eCLIP	eCLIP	cell line	/targets/GRSF1-human/	GRSF1	GRSF1	Homo sapiens HepG2	HepG2	RBPImage:GRSF1,GEO:GSE91972	eCLIP experiment on HepG2 against GRSF1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF427GWM/,/files/ENCFF948LDL/,/files/ENCFF955NYU/,/files/ENCFF886HXX/,/files/ENCFF163SXQ/,/files/ENCFF374FFC/,/files/ENCFF103XLC/,/files/ENCFF338LOF/,/files/ENCFF059PZS/,/files/ENCFF609LIA/,/files/ENCFF442HUJ/,/files/ENCFF712VQF/,/files/ENCFF901NTZ/,/files/ENCFF012QNB/,/files/ENCFF071NER/,/files/ENCFF844XOI/,/files/ENCFF014TJW/,/files/ENCFF929AWR/,/files/ENCFF733VOV/,/files/ENCFF451GQU/,/files/ENCFF219KHR/,/files/ENCFF236THW/,/files/ENCFF731WXL/,/files/ENCFF251ECY/,/files/ENCFF683IWD/,/files/ENCFF632PGX/		ENCBS621TAB,ENCBS492SDY	1,2	1	ENCAB438AYW	Homo sapiens	child	15 years												/replicates/a09da729-f4c8-47fb-bf95-4d4cf898fb49/,/replicates/b5664e4a-589d-4e5b-ba0f-9befb7414176/				
